participant_id,condition,rt,response,stimulus,task_type,choices,block,colour,congruency,stim_eng,task,accuracy,dev_start_age,pa_start_age,dev_rating,pa_rating,options_roman
P05,2,1756,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1513,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1093,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,2697,1,<p style='color:green'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,2842,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2218,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2815,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,2241,0,<p style='color:green'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2596,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1983,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1380,1,<p style='color:green'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,congruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1743,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2108,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1810,0,<p style='color:red'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1402,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2104,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1222,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1727,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1200,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1340,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1347,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1327,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1289,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1118,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1745,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1266,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1944,1,<p style='color:green'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,933,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1135,0,<p style='color:green'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,green,incongruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1055,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1215,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,991,0,<p style='color:red'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,red,incongruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1183,1,<p style='color:green'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1177,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1378,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1609,0,<p style='color:red'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1422,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1051,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1236,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1230,0,<p style='color:red'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,687,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1489,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1146,0,<p style='color:green'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,green,incongruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1799,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2166,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1758,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1414,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1041,0,<p style='color:red'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,red,incongruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1019,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,913,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,951,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1539,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1884,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2282,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2320,0,<p style='color:blue'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,incongruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1282,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1691,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1439,1,<p style='color:blue'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,incongruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2143,0,<p style='color:blue'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,incongruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1325,1,<p style='color:green'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,green,congruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1230,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1578,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2159,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,2637,1,<p style='color:blue'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1695,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1660,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1952,1,<p style='color:green'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1542,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1691,1,<p style='color:blue'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2008,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1437,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1245,1,<p style='color:red'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,red,congruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1427,1,<p style='color:blue'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,incongruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1192,1,<p style='color:green'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1590,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1394,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1081,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1986,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,925,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,895,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1096,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1430,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2770,1,<p style='color:green'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,2337,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1261,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,2574,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1467,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1348,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,2405,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1780,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2111,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2124,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1474,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,2002,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,1458,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,2656,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2555,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1667,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,2042,1,<p style='color:blue'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2471,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1197,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,2409,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,1648,1,<p style='color:green'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,2233,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1901,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1216,0,<p style='color:blue'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,incongruent,green,trial,1,6,8,10,9,"[""nila"",""haraa""]"
P05,2,933,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1645,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1394,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2218,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,2733,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1694,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,2682,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,2193,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1479,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1312,0,<p style='color:red'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,incongruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1424,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1364,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1119,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1058,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1884,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1645,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,1832,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1370,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1383,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,6,8,10,9,"[""laal"",""haraa""]"
P05,2,2251,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,6,8,10,9,"[""haraa"",""nila""]"
P05,2,1161,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,6,8,10,9,"[""nila"",""laal""]"
P05,2,939,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,6,8,10,9,"[""haraa"",""laal""]"
P05,2,1147,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,6,8,10,9,"[""laal"",""nila""]"
P05,2,1262,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,6,8,10,9,"[""laal"",""haraa""]"
